ID_YPS,SPP,GENUS,SPECIES,FAMILY,LIANA,FOREST
BAR0588,SWARS2,Swartzia,Swartzia simplex var. continentalis,Fabaceae,0,BAR
BAR0597,SWARS2,Swartzia,Swartzia simplex var. continentalis,Fabaceae,0,BAR
PEA0005,SWARS2,Swartzia,Swartzia simplex var. continentalis,Fabaceae,0,PEA
PEA0030,SWARS2,Swartzia,Swartzia simplex var. continentalis,Fabaceae,0,PEA
PEA0089,SWARS2,Swartzia,Swartzia simplex var. continentalis,Fabaceae,0,PEA
PEA0135,SWARS2,Swartzia,Swartzia simplex var. continentalis,Fabaceae,0,PEA
PEA0138,SWARS2,Swartzia,Swartzia simplex var. continentalis,Fabaceae,0,PEA
PEA0144,SWARS2,Swartzia,Swartzia simplex var. continentalis,Fabaceae,0,PEA
PEA0146,SWARS2,Swartzia,Swartzia simplex var. continentalis,Fabaceae,0,PEA
PEA0149,SWARS2,Swartzia,Swartzia simplex var. continentalis,Fabaceae,0,PEA
PEA0157,SWARS2,Swartzia,Swartzia simplex var. continentalis,Fabaceae,0,PEA
PEA0163,SWARS2,Swartzia,Swartzia simplex var. continentalis,Fabaceae,0,PEA
PEA0181,SWARS2,Swartzia,Swartzia simplex var. continentalis,Fabaceae,0,PEA
PEA0195,SWARS2,Swartzia,Swartzia simplex var. continentalis,Fabaceae,0,PEA
PEA0219,SWARS2,Swartzia,Swartzia simplex var. continentalis,Fabaceae,0,PEA
PEA0236,SWARS2,Swartzia,Swartzia simplex var. continentalis,Fabaceae,0,PEA
PEA0299,SWARS2,Swartzia,Swartzia simplex var. continentalis,Fabaceae,0,PEA
PEA0330,SWARS2,Swartzia,Swartzia simplex var. continentalis,Fabaceae,0,PEA
PEA0331,SWARS2,Swartzia,Swartzia simplex var. continentalis,Fabaceae,0,PEA
PEA0332,SWARS2,Swartzia,Swartzia simplex var. continentalis,Fabaceae,0,PEA
PEA0363,SWARS2,Swartzia,Swartzia simplex var. continentalis,Fabaceae,0,PEA
PEA0375,SWARS2,Swartzia,Swartzia simplex var. continentalis,Fabaceae,0,PEA
SHTACHVE1,TACHVE,Tachigali,versicolor,Fabaceae,0,Sherman
SHTACHVE2,TACHVE,Tachigali,versicolor,Fabaceae,0,Sherman
SHTACHVE3,TACHVE,Tachigali,versicolor,Fabaceae,0,Sherman
SHTACHVE4,TACHVE,Tachigali,versicolor,Fabaceae,0,Sherman
SHTACHVE5,TACHVE,Tachigali,versicolor,Fabaceae,0,Sherman
SHTACHVE6,TACHVE,Tachigali,versicolor,Fabaceae,0,Sherman
PPINGAPU1,INGAPU,Inga,punctata,Fabaceae,0,Panama Pacifico
PPINGAPU2,INGAPU,Inga,punctata,Fabaceae,0,Panama Pacifico
PPINGAPU3,INGAPU,Inga,punctata,Fabaceae,0,Panama Pacifico
PPINGAPU4,INGAPU,Inga,punctata,Fabaceae,0,Panama Pacifico
PPINGAPU5,INGAPU,Inga,punctata,Fabaceae,0,Panama Pacifico
PPINGAPU6,INGAPU,Inga,punctata,Fabaceae,0,Panama Pacifico
PPPIT1RU1,PIT1RU,Cojoba,rufescens,Fabaceae,0,Panama Pacifico
PPPIT1RU2,PIT1RU,Cojoba,rufescens,Fabaceae,0,Panama Pacifico
PPPIT1RU3,PIT1RU,Cojoba,rufescens,Fabaceae,0,Panama Pacifico
PPPIT1RU4,PIT1RU,Cojoba,rufescens,Fabaceae,0,Panama Pacifico
PPPIT1RU5,PIT1RU,Cojoba,rufescens,Fabaceae,0,Panama Pacifico
PPPIT1RU6,PIT1RU,Cojoba,rufescens,Fabaceae,0,Panama Pacifico
PMPIT1RU1,PIT1RU,Cojoba,rufescens,Fabaceae,0,Metropolitano
PMPIT1RU2,PIT1RU,Cojoba,rufescens,Fabaceae,0,Metropolitano
PMPIT1RU3,PIT1RU,Cojoba,rufescens,Fabaceae,0,Metropolitano
PMPIT1RU4,PIT1RU,Cojoba,rufescens,Fabaceae,0,Metropolitano
PMPIT1RU5,PIT1RU,Cojoba,rufescens,Fabaceae,0,Metropolitano
PMPIT1RU6,PIT1RU,Cojoba,rufescens,Fabaceae,0,Metropolitano
PMINGAVE1,INGAVE,Inga,vera,Fabaceae,0,Metropolitano
PMINGAVE2,INGAVE,Inga,vera,Fabaceae,0,Metropolitano
PMINGAVE3,INGAVE,Inga,vera,Fabaceae,0,Metropolitano
PMINGAVE4,INGAVE,Inga,vera,Fabaceae,0,Metropolitano
PMINGAVE5,INGAVE,Inga,vera,Fabaceae,0,Metropolitano
PMINGAVE6,INGAVE,Inga,vera,Fabaceae,0,Metropolitano
PMALBIAD1,ALBIAD,Albizia,adinocephala,Fabaceae,0,Metropolitano
PMALBIAD2,ALBIAD,Albizia,adinocephala,Fabaceae,0,Metropolitano
PMALBIAD3,ALBIAD,Albizia,adinocephala,Fabaceae,0,Metropolitano
PMALBIAD4,ALBIAD,Albizia,adinocephala,Fabaceae,0,Metropolitano
PMALBIAD5,ALBIAD,Albizia,adinocephala,Fabaceae,0,Metropolitano
PMALBIAD6,ALBIAD,Albizia,adinocephala,Fabaceae,0,Metropolitano
ANENTESC1,ENTESC,Enterolobium,schomburgkii,Fabaceae,0,ANAM
ANENTESC2,ENTESC,Enterolobium,schomburgkii,Fabaceae,0,ANAM
ANENTESC3,ENTESC,Enterolobium,schomburgkii,Fabaceae,0,ANAM
ANENTESC4,ENTESC,Enterolobium,schomburgkii,Fabaceae,0,ANAM
ANENTESC5,ENTESC,Enterolobium,schomburgkii,Fabaceae,0,ANAM
ANENTESC6,ENTESC,Enterolobium,schomburgkii,Fabaceae,0,ANAM
ANINGAFA1,INGAFA,Inga,laurina,Fabaceae,0,ANAM
ANINGAFA2,INGAFA,Inga,laurina,Fabaceae,0,ANAM
ANINGAFA3,INGAFA,Inga,laurina,Fabaceae,0,ANAM
ANINGAFA4,INGAFA,Inga,laurina,Fabaceae,0,ANAM
ANINGAFA5,INGAFA,Inga,laurina,Fabaceae,0,ANAM
ANINGAFA6,INGAFA,Inga,laurina,Fabaceae,0,ANAM
CHINGAFA1,INGAFA,Inga,laurina,Fabaceae,0,Charco
CHINGAFA2,INGAFA,Inga,laurina,Fabaceae,0,Charco
CHINGAFA3,INGAFA,Inga,laurina,Fabaceae,0,Charco
CHINGAFA4,INGAFA,Inga,laurina,Fabaceae,0,Charco
CHINGAFA5,INGAFA,Inga,laurina,Fabaceae,0,Charco
CHINGAFA6,INGAFA,Inga,laurina,Fabaceae,0,Charco
CHINGASA1,INGASA,Inga,sapindoides,Fabaceae,0,Charco
CHINGASA2,INGASA,Inga,sapindoides,Fabaceae,0,Charco
CHINGASA3,INGASA,Inga,sapindoides,Fabaceae,0,Charco
CHINGASA4,INGASA,Inga,sapindoides,Fabaceae,0,Charco
CHINGASA5,INGASA,Inga,sapindoides,Fabaceae,0,Charco
CHINGASA6,INGASA,Inga,sapindoides,Fabaceae,0,Charco
BVINGAVE1,INGAVE,Inga,vera,Fabaceae,0,Buena Vista
BVINGAVE2,INGAVE,Inga,vera,Fabaceae,0,Buena Vista
BVINGAVE3,INGAVE,Inga,vera,Fabaceae,0,Buena Vista
BVINGAVE4,INGAVE,Inga,vera,Fabaceae,0,Buena Vista
BVINGAVE5,INGAVE,Inga,vera,Fabaceae,0,Buena Vista
BVINGAVE6,INGAVE,Inga,vera,Fabaceae,0,Buena Vista
SHINGATH1,INGATH,Inga,thibaudiana,Fabaceae,0,Sherman
SHINGATH2,INGATH,Inga,thibaudiana,Fabaceae,0,Sherman
SHINGATH3,INGATH,Inga,thibaudiana,Fabaceae,0,Sherman
SHINGATH4,INGATH,Inga,thibaudiana,Fabaceae,0,Sherman
SHINGATH5,INGATH,Inga,thibaudiana,Fabaceae,0,Sherman
SHINGATH6,INGATH,Inga,thibaudiana,Fabaceae,0,Sherman
SHINGAPE1,INGAPE,Inga,pezizifera,Fabaceae,0,Sherman
SHINGAPE2,INGAPE,Inga,pezizifera,Fabaceae,0,Sherman
SHINGAPE3,INGAPE,Inga,pezizifera,Fabaceae,0,Sherman
SHINGAPE4,INGAPE,Inga,pezizifera,Fabaceae,0,Sherman
SHINGAPE5,INGAPE,Inga,pezizifera,Fabaceae,0,Sherman
SHINGAPE6,INGAPE,Inga,pezizifera,Fabaceae,0,Sherman
PPSWARS11,SWARS1,Swartzia,simplex,Fabaceae,0,Panama Pacifico
PPSWARS12,SWARS1,Swartzia,simplex,Fabaceae,0,Panama Pacifico
PPSWARS13,SWARS1,Swartzia,simplex,Fabaceae,0,Panama Pacifico
PPSWARS14,SWARS1,Swartzia,simplex,Fabaceae,0,Panama Pacifico
PPSWARS15,SWARS1,Swartzia,simplex,Fabaceae,0,Panama Pacifico
PPSWARS16,SWARS1,Swartzia,simplex,Fabaceae,0,Panama Pacifico
PMMACHM21,MACHM2,Machaerium,milleflorum,Fabaceae,1,Metropolitano
PMMACHM22,MACHM2,Machaerium,milleflorum,Fabaceae,1,Metropolitano
PMMACHM23,MACHM2,Machaerium,milleflorum,Fabaceae,1,Metropolitano
PMMACHM24,MACHM2,Machaerium,milleflorum,Fabaceae,1,Metropolitano
PMMACHM25,MACHM2,Machaerium,milleflorum,Fabaceae,1,Metropolitano
PMMACHM26,MACHM2,Machaerium,milleflorum,Fabaceae,1,Metropolitano
CHSWARS11,SWARS1,Swartzia,simplex,Fabaceae,0,Charco
CHSWARS12,SWARS1,Swartzia,simplex,Fabaceae,0,Charco
CHSWARS13,SWARS1,Swartzia,simplex,Fabaceae,0,Charco
CHSWARS14,SWARS1,Swartzia,simplex,Fabaceae,0,Charco
CHSWARS15,SWARS1,Swartzia,simplex,Fabaceae,0,Charco
CHSWARS16,SWARS1,Swartzia,simplex,Fabaceae,0,Charco
SRLONCAT1,LONCAT,Lonchocarpus,atropurpureus,Fabaceae,0,Santa Rita
SRLONCAT2,LONCAT,Lonchocarpus,atropurpureus,Fabaceae,0,Santa Rita
SRLONCAT3,LONCAT,Lonchocarpus,atropurpureus,Fabaceae,0,Santa Rita
SRLONCAT4,LONCAT,Lonchocarpus,atropurpureus,Fabaceae,0,Santa Rita
SRLONCAT5,LONCAT,Lonchocarpus,atropurpureus,Fabaceae,0,Santa Rita
SRLONCAT6,LONCAT,Lonchocarpus,atropurpureus,Fabaceae,0,Santa Rita
SHSWARS11,SWARS1,Swartzia,simplex,Fabaceae,0,Sherman
SHSWARS12,SWARS1,Swartzia,simplex,Fabaceae,0,Sherman
SHSWARS13,SWARS1,Swartzia,simplex,Fabaceae,0,Sherman
SHSWARS14,SWARS1,Swartzia,simplex,Fabaceae,0,Sherman
SHSWARS15,SWARS1,Swartzia,simplex,Fabaceae,0,Sherman
SHSWARS16,SWARS1,Swartzia,simplex,Fabaceae,0,Sherman
SRLISIJE1,LISIJE,Lisianthius,jefensis,Gentianaceae,0,Santa Rita
SRLISIJE2,LISIJE,Lisianthius,jefensis,Gentianaceae,0,Santa Rita
SRLISIJE3,LISIJE,Lisianthius,jefensis,Gentianaceae,0,Santa Rita
SRLISIJE4,LISIJE,Lisianthius,jefensis,Gentianaceae,0,Santa Rita
SRLISIJE5,LISIJE,Lisianthius,jefensis,Gentianaceae,0,Santa Rita
SRLISIJE6,LISIJE,Lisianthius,jefensis,Gentianaceae,0,Santa Rita
PPHIPPVO1,HIPPVO,Hippocratea,volubilis,Celastraceae,1,Panama Pacifico
PPHIPPVO2,HIPPVO,Hippocratea,volubilis,Celastraceae,1,Panama Pacifico
PPHIPPVO3,HIPPVO,Hippocratea,volubilis,Celastraceae,1,Panama Pacifico
PPHIPPVO4,HIPPVO,Hippocratea,volubilis,Celastraceae,1,Panama Pacifico
PPHIPPVO5,HIPPVO,Hippocratea,volubilis,Celastraceae,1,Panama Pacifico
PPHIPPVO6,HIPPVO,Hippocratea,volubilis,Celastraceae,1,Panama Pacifico
PPPERIPR1,PERIPR,Peritassa,pruinosa,Celastraceae,1,Panama Pacifico
PPPERIPR2,PERIPR,Peritassa,pruinosa,Celastraceae,1,Panama Pacifico
PPPERIPR3,PERIPR,Peritassa,pruinosa,Celastraceae,1,Panama Pacifico
PPPERIPR4,PERIPR,Peritassa,pruinosa,Celastraceae,1,Panama Pacifico
PPPERIPR5,PERIPR,Peritassa,pruinosa,Celastraceae,1,Panama Pacifico
PPPERIPR6,PERIPR,Peritassa,pruinosa,Celastraceae,1,Panama Pacifico
PPPRI1AS1,PRI1AS,Prionostemma,aspera,Celastraceae,1,Panama Pacifico
PPPRI1AS2,PRI1AS,Prionostemma,aspera,Celastraceae,1,Panama Pacifico
PPPRI1AS3,PRI1AS,Prionostemma,aspera,Celastraceae,1,Panama Pacifico
PPPRI1AS4,PRI1AS,Prionostemma,aspera,Celastraceae,1,Panama Pacifico
PPPRI1AS5,PRI1AS,Prionostemma,aspera,Celastraceae,1,Panama Pacifico
PPPRI1AS6,PRI1AS,Prionostemma,aspera,Celastraceae,1,Panama Pacifico
PMPERIPR1,PERIPR,Peritassa,pruinosa,Celastraceae,1,Metropolitano
PMPERIPR2,PERIPR,Peritassa,pruinosa,Celastraceae,1,Metropolitano
PMPERIPR3,PERIPR,Peritassa,pruinosa,Celastraceae,1,Metropolitano
PMPERIPR4,PERIPR,Peritassa,pruinosa,Celastraceae,1,Metropolitano
PMPERIPR5,PERIPR,Peritassa,pruinosa,Celastraceae,1,Metropolitano
PMPERIPR6,PERIPR,Peritassa,pruinosa,Celastraceae,1,Metropolitano
PMHIPPVO1,HIPPVO,Hippocratea,volubilis,Celastraceae,1,Metropolitano
PMHIPPVO2,HIPPVO,Hippocratea,volubilis,Celastraceae,1,Metropolitano
PMHIPPVO3,HIPPVO,Hippocratea,volubilis,Celastraceae,1,Metropolitano
PMHIPPVO4,HIPPVO,Hippocratea,volubilis,Celastraceae,1,Metropolitano
PMHIPPVO5,HIPPVO,Hippocratea,volubilis,Celastraceae,1,Metropolitano
PMHIPPVO6,HIPPVO,Hippocratea,volubilis,Celastraceae,1,Metropolitano
OLPRI1AS1,PRI1AS,Prionostemma,aspera,Celastraceae,1,Oleoducto
OLPRI1AS2,PRI1AS,Prionostemma,aspera,Celastraceae,1,Oleoducto
OLPRI1AS3,PRI1AS,Prionostemma,aspera,Celastraceae,1,Oleoducto
OLPRI1AS4,PRI1AS,Prionostemma,aspera,Celastraceae,1,Oleoducto
OLPRI1AS5,PRI1AS,Prionostemma,aspera,Celastraceae,1,Oleoducto
OLPRI1AS6,PRI1AS,Prionostemma,aspera,Celastraceae,1,Oleoducto
OLHIPPVO1,HIPPVO,Hippocratea,volubilis,Celastraceae,1,Oleoducto
OLHIPPVO2,HIPPVO,Hippocratea,volubilis,Celastraceae,1,Oleoducto
OLHIPPVO3,HIPPVO,Hippocratea,volubilis,Celastraceae,1,Oleoducto
OLHIPPVO4,HIPPVO,Hippocratea,volubilis,Celastraceae,1,Oleoducto
OLHIPPVO5,HIPPVO,Hippocratea,volubilis,Celastraceae,1,Oleoducto
OLHIPPVO6,HIPPVO,Hippocratea,volubilis,Celastraceae,1,Oleoducto
SHPERIPR1,PERIPR,Peritassa,pruinosa,Celastraceae,1,Sherman
SHPERIPR2,PERIPR,Peritassa,pruinosa,Celastraceae,1,Sherman
SHPERIPR3,PERIPR,Peritassa,pruinosa,Celastraceae,1,Sherman
SHPERIPR4,PERIPR,Peritassa,pruinosa,Celastraceae,1,Sherman
SHPERIPR5,PERIPR,Peritassa,pruinosa,Celastraceae,1,Sherman
SHPERIPR6,PERIPR,Peritassa,pruinosa,Celastraceae,1,Sherman
SHTONTOV1,TONTOV,Tontelea,ovalifolia,Celastraceae,1,Sherman
SHTONTOV2,TONTOV,Tontelea,ovalifolia,Celastraceae,1,Sherman
SHTONTOV3,TONTOV,Tontelea,ovalifolia,Celastraceae,1,Sherman
SHTONTOV4,TONTOV,Tontelea,ovalifolia,Celastraceae,1,Sherman
SHTONTOV5,TONTOV,Tontelea,ovalifolia,Celastraceae,1,Sherman
SHTONTOV6,TONTOV,Tontelea,ovalifolia,Celastraceae,1,Sherman
PPLACIAG1,LACIAG,Lacistema,aggregatum,Lacistemataceae,0,Panama Pacifico
PPLACIAG2,LACIAG,Lacistema,aggregatum,Lacistemataceae,0,Panama Pacifico
PPLACIAG3,LACIAG,Lacistema,aggregatum,Lacistemataceae,0,Panama Pacifico
PPLACIAG4,LACIAG,Lacistema,aggregatum,Lacistemataceae,0,Panama Pacifico
PPLACIAG5,LACIAG,Lacistema,aggregatum,Lacistemataceae,0,Panama Pacifico
PPLACIAG6,LACIAG,Lacistema,aggregatum,Lacistemataceae,0,Panama Pacifico
PMLACIAG1,LACIAG,Lacistema,aggregatum,Lacistemataceae,0,Metropolitano
PMLACIAG2,LACIAG,Lacistema,aggregatum,Lacistemataceae,0,Metropolitano
PMLACIAG3,LACIAG,Lacistema,aggregatum,Lacistemataceae,0,Metropolitano
PMLACIAG4,LACIAG,Lacistema,aggregatum,Lacistemataceae,0,Metropolitano
PMLACIAG5,LACIAG,Lacistema,aggregatum,Lacistemataceae,0,Metropolitano
PMLACIAG6,LACIAG,Lacistema,aggregatum,Lacistemataceae,0,Metropolitano
ANLACIAG1,LACIAG,Lacistema,aggregatum,Lacistemataceae,0,ANAM
ANLACIAG2,LACIAG,Lacistema,aggregatum,Lacistemataceae,0,ANAM
ANLACIAG3,LACIAG,Lacistema,aggregatum,Lacistemataceae,0,ANAM
ANLACIAG4,LACIAG,Lacistema,aggregatum,Lacistemataceae,0,ANAM
ANLACIAG5,LACIAG,Lacistema,aggregatum,Lacistemataceae,0,ANAM
ANLACIAG6,LACIAG,Lacistema,aggregatum,Lacistemataceae,0,ANAM
CHLACIAG1,LACIAG,Lacistema,aggregatum,Lacistemataceae,0,Charco
CHLACIAG2,LACIAG,Lacistema,aggregatum,Lacistemataceae,0,Charco
CHLACIAG3,LACIAG,Lacistema,aggregatum,Lacistemataceae,0,Charco
CHLACIAG4,LACIAG,Lacistema,aggregatum,Lacistemataceae,0,Charco
CHLACIAG5,LACIAG,Lacistema,aggregatum,Lacistemataceae,0,Charco
CHLACIAG6,LACIAG,Lacistema,aggregatum,Lacistemataceae,0,Charco
OLLACIAG1,LACIAG,Lacistema,aggregatum,Lacistemataceae,0,Oleoducto
OLLACIAG2,LACIAG,Lacistema,aggregatum,Lacistemataceae,0,Oleoducto
OLLACIAG3,LACIAG,Lacistema,aggregatum,Lacistemataceae,0,Oleoducto
OLLACIAG4,LACIAG,Lacistema,aggregatum,Lacistemataceae,0,Oleoducto
OLLACIAG5,LACIAG,Lacistema,aggregatum,Lacistemataceae,0,Oleoducto
OLLACIAG6,LACIAG,Lacistema,aggregatum,Lacistemataceae,0,Oleoducto
BVLACIAG1,LACIAG,Lacistema,aggregatum,Lacistemataceae,0,Buena Vista
BVLACIAG2,LACIAG,Lacistema,aggregatum,Lacistemataceae,0,Buena Vista
BVLACIAG3,LACIAG,Lacistema,aggregatum,Lacistemataceae,0,Buena Vista
BVLACIAG4,LACIAG,Lacistema,aggregatum,Lacistemataceae,0,Buena Vista
BVLACIAG5,LACIAG,Lacistema,aggregatum,Lacistemataceae,0,Buena Vista
BVLACIAG6,LACIAG,Lacistema,aggregatum,Lacistemataceae,0,Buena Vista
SHLACIAG1,LACIAG,Lacistema,aggregatum,Lacistemataceae,0,Sherman
SHLACIAG2,LACIAG,Lacistema,aggregatum,Lacistemataceae,0,Sherman
SHLACIAG3,LACIAG,Lacistema,aggregatum,Lacistemataceae,0,Sherman
SHLACIAG4,LACIAG,Lacistema,aggregatum,Lacistemataceae,0,Sherman
SHLACIAG5,LACIAG,Lacistema,aggregatum,Lacistemataceae,0,Sherman
SHLACIAG6,LACIAG,Lacistema,aggregatum,Lacistemataceae,0,Sherman
SHLOZAPI1,LOZAPI,Lozania,pittieri,Lacistemataceae,0,Sherman
SHLOZAPI2,LOZAPI,Lozania,pittieri,Lacistemataceae,0,Sherman
SHLOZAPI3,LOZAPI,Lozania,pittieri,Lacistemataceae,0,Sherman
SHLOZAPI4,LOZAPI,Lozania,pittieri,Lacistemataceae,0,Sherman
SHLOZAPI5,LOZAPI,Lozania,pittieri,Lacistemataceae,0,Sherman
SHLOZAPI6,LOZAPI,Lozania,pittieri,Lacistemataceae,0,Sherman
PEA0049,LACIAG,Lacistema,Lacistema aggregatum,Lacistemataceae,0,PEA
PEA0051,LACIAG,Lacistema,Lacistema aggregatum,Lacistemataceae,0,PEA
PEA0094,LACIAG,Lacistema,Lacistema aggregatum,Lacistemataceae,0,PEA
PEA0141,LACIAG,Lacistema,Lacistema aggregatum,Lacistemataceae,0,PEA
PEA0178,LACIAG,Lacistema,Lacistema aggregatum,Lacistemataceae,0,PEA
PEA0182,LACIAG,Lacistema,Lacistema aggregatum,Lacistemataceae,0,PEA
PEA0183,LACIAG,Lacistema,Lacistema aggregatum,Lacistemataceae,0,PEA
PEA0187,LACIAG,Lacistema,Lacistema aggregatum,Lacistemataceae,0,PEA
PEA0212,LACIAG,Lacistema,Lacistema aggregatum,Lacistemataceae,0,PEA
PEA0266,LACIAG,Lacistema,Lacistema aggregatum,Lacistemataceae,0,PEA
PEA0297,LACIAG,Lacistema,Lacistema aggregatum,Lacistemataceae,0,PEA
PEA0300,LACIAG,Lacistema,Lacistema aggregatum,Lacistemataceae,0,PEA
PEA0373,LACIAG,Lacistema,Lacistema aggregatum,Lacistemataceae,0,PEA
PEA0374,LACIAG,Lacistema,Lacistema aggregatum,Lacistemataceae,0,PEA
PMNECTMA1,NECTMA,Nectandra,martinicensis,Lauraceae,0,Metropolitano
PMNECTMA2,NECTMA,Nectandra,martinicensis,Lauraceae,0,Metropolitano
PMNECTMA3,NECTMA,Nectandra,martinicensis,Lauraceae,0,Metropolitano
PMNECTMA4,NECTMA,Nectandra,martinicensis,Lauraceae,0,Metropolitano
PMNECTMA5,NECTMA,Nectandra,martinicensis,Lauraceae,0,Metropolitano
PMNECTMA6,NECTMA,Nectandra,martinicensis,Lauraceae,0,Metropolitano
ANNECTCU1,NECTCU,Nectandra,cuspidata,Lauraceae,0,ANAM
ANNECTCU2,NECTCU,Nectandra,cuspidata,Lauraceae,0,ANAM
ANNECTCU3,NECTCU,Nectandra,cuspidata,Lauraceae,0,ANAM
ANNECTCU4,NECTCU,Nectandra,cuspidata,Lauraceae,0,ANAM
ANNECTCU5,NECTCU,Nectandra,cuspidata,Lauraceae,0,ANAM
ANNECTCU6,NECTCU,Nectandra,cuspidata,Lauraceae,0,ANAM
SHBEILPE1,BEILPE,Beilschmiedia,pendula,Lauraceae,0,Sherman
SHBEILPE2,BEILPE,Beilschmiedia,pendula,Lauraceae,0,Sherman
SHBEILPE3,BEILPE,Beilschmiedia,pendula,Lauraceae,0,Sherman
SHBEILPE4,BEILPE,Beilschmiedia,pendula,Lauraceae,0,Sherman
SHBEILPE5,BEILPE,Beilschmiedia,pendula,Lauraceae,0,Sherman
SHBEILPE6,BEILPE,Beilschmiedia,pendula,Lauraceae,0,Sherman
SHNECTPU1,NECTPU,Nectandra,purpurea,Lauraceae,0,Sherman
SHNECTPU2,NECTPU,Nectandra,purpurea,Lauraceae,0,Sherman
SHNECTPU3,NECTPU,Nectandra,purpurea,Lauraceae,0,Sherman
SHNECTPU4,NECTPU,Nectandra,purpurea,Lauraceae,0,Sherman
SHNECTPU5,NECTPU,Nectandra,purpurea,Lauraceae,0,Sherman
SHNECTPU6,NECTPU,Nectandra,purpurea,Lauraceae,0,Sherman
PPGUSTSU1,GUSTSU,Gustavia,superba,Lecythidaceae,0,Panama Pacifico
PPGUSTSU2,GUSTSU,Gustavia,superba,Lecythidaceae,0,Panama Pacifico
PPGUSTSU3,GUSTSU,Gustavia,superba,Lecythidaceae,0,Panama Pacifico
PPGUSTSU4,GUSTSU,Gustavia,superba,Lecythidaceae,0,Panama Pacifico
PPGUSTSU5,GUSTSU,Gustavia,superba,Lecythidaceae,0,Panama Pacifico
PPGUSTSU6,GUSTSU,Gustavia,superba,Lecythidaceae,0,Panama Pacifico
CHGUSTSU1,GUSTSU,Gustavia,superba,Lecythidaceae,0,Charco
CHGUSTSU2,GUSTSU,Gustavia,superba,Lecythidaceae,0,Charco
CHGUSTSU3,GUSTSU,Gustavia,superba,Lecythidaceae,0,Charco
CHGUSTSU4,GUSTSU,Gustavia,superba,Lecythidaceae,0,Charco
CHGUSTSU5,GUSTSU,Gustavia,superba,Lecythidaceae,0,Charco
CHGUSTSU6,GUSTSU,Gustavia,superba,Lecythidaceae,0,Charco
BAR0045,GUSTSU,Gustavia,Gustavia superba,Lecythidaceae,0,BAR
BAR0049,GUSTSU,Gustavia,Gustavia superba,Lecythidaceae,0,BAR
BAR0052,GUSTSU,Gustavia,Gustavia superba,Lecythidaceae,0,BAR
BAR0069,GUSTSU,Gustavia,Gustavia superba,Lecythidaceae,0,BAR
BAR0071,GUSTSU,Gustavia,Gustavia superba,Lecythidaceae,0,BAR
BAR0074,GUSTSU,Gustavia,Gustavia superba,Lecythidaceae,0,BAR
BAR0076,GUSTSU,Gustavia,Gustavia superba,Lecythidaceae,0,BAR
BAR0087,GUSTSU,Gustavia,Gustavia superba,Lecythidaceae,0,BAR
BAR0089,GUSTSU,Gustavia,Gustavia superba,Lecythidaceae,0,BAR
BAR0090,GUSTSU,Gustavia,Gustavia superba,Lecythidaceae,0,BAR
BAR0091,GUSTSU,Gustavia,Gustavia superba,Lecythidaceae,0,BAR
BAR0123,GUSTSU,Gustavia,Gustavia superba,Lecythidaceae,0,BAR
BAR0124,GUSTSU,Gustavia,Gustavia superba,Lecythidaceae,0,BAR
BAR0153,GUSTSU,Gustavia,Gustavia superba,Lecythidaceae,0,BAR
BAR0155,GUSTSU,Gustavia,Gustavia superba,Lecythidaceae,0,BAR
BAR0221,GUSTSU,Gustavia,Gustavia superba,Lecythidaceae,0,BAR
BAR0222,GUSTSU,Gustavia,Gustavia superba,Lecythidaceae,0,BAR
BAR0231,GUSTSU,Gustavia,Gustavia superba,Lecythidaceae,0,BAR
BAR0232,GUSTSU,Gustavia,Gustavia superba,Lecythidaceae,0,BAR
BAR0233,GUSTSU,Gustavia,Gustavia superba,Lecythidaceae,0,BAR
BAR0237,GUSTSU,Gustavia,Gustavia superba,Lecythidaceae,0,BAR
BAR0238,GUSTSU,Gustavia,Gustavia superba,Lecythidaceae,0,BAR
BAR0513,GUSTSU,Gustavia,Gustavia superba,Lecythidaceae,0,BAR
BAR0515,GUSTSU,Gustavia,Gustavia superba,Lecythidaceae,0,BAR
BAR0516,GUSTSU,Gustavia,Gustavia superba,Lecythidaceae,0,BAR
BAR0517,GUSTSU,Gustavia,Gustavia superba,Lecythidaceae,0,BAR
BAR0518,GUSTSU,Gustavia,Gustavia superba,Lecythidaceae,0,BAR
BAR0546,GUSTSU,Gustavia,Gustavia superba,Lecythidaceae,0,BAR
BAR0547,GUSTSU,Gustavia,Gustavia superba,Lecythidaceae,0,BAR
BAR0548,GUSTSU,Gustavia,Gustavia superba,Lecythidaceae,0,BAR
PEA0054,GUSTSU,Gustavia,Gustavia superba,Lecythidaceae,0,PEA
PEA0058,GUSTSU,Gustavia,Gustavia superba,Lecythidaceae,0,PEA
PEA0095,GUSTSU,Gustavia,Gustavia superba,Lecythidaceae,0,PEA
PEA0096,GUSTSU,Gustavia,Gustavia superba,Lecythidaceae,0,PEA
PEA0097,GUSTSU,Gustavia,Gustavia superba,Lecythidaceae,0,PEA
PEA0098,GUSTSU,Gustavia,Gustavia superba,Lecythidaceae,0,PEA
PEA0099,GUSTSU,Gustavia,Gustavia superba,Lecythidaceae,0,PEA
PEA0139,GUSTSU,Gustavia,Gustavia superba,Lecythidaceae,0,PEA
PEA0152,GUSTSU,Gustavia,Gustavia superba,Lecythidaceae,0,PEA
PEA0155,GUSTSU,Gustavia,Gustavia superba,Lecythidaceae,0,PEA
